Paper ID,Ref ID,Reference DOI,sourceTaxonName,interactionTypeName,targetTaxonName,localityName,decimalLatitude,decimalLongitude,observationDateTime,Reference ISBN,Notes
100,"A12: Stehlik, Linda L. and Pikanowski, Robert A. and McMillan, Donald G. (2004) The Hudson-Raritan Estuary as a crossroads for distribution of blue (Callinectes sapidus), lady (Ovalipes ocellatus), and Atlantic rock (Cancer irroratus) crabs. Fishery Bulletin, 102(4), pp. 693-710.",,Callinectes sapidus,preys on,Xanthidae,Hudson-Raritan Estuary,,,,,
100,"A12: Stehlik, Linda L. and Pikanowski, Robert A. and McMillan, Donald G. (2004) The Hudson-Raritan Estuary as a crossroads for distribution of blue (Callinectes sapidus), lady (Ovalipes ocellatus), and Atlantic rock (Cancer irroratus) crabs. Fishery Bulletin, 102(4), pp. 693-710.",,Ovalipes ocellatus,preys on,Ensis directus,Hudson-Raritan Estuary,,,,,
100,"A12: Stehlik, Linda L. and Pikanowski, Robert A. and McMillan, Donald G. (2004) The Hudson-Raritan Estuary as a crossroads for distribution of blue (Callinectes sapidus), lady (Ovalipes ocellatus), and Atlantic rock (Cancer irroratus) crabs. Fishery Bulletin, 102(4), pp. 693-710.",,Ovalipes ocellatus,preys on,Mulinia lateralis,Hudson-Raritan Estuary,,,,,
100,"A12: Stehlik, Linda L. and Pikanowski, Robert A. and McMillan, Donald G. (2004) The Hudson-Raritan Estuary as a crossroads for distribution of blue (Callinectes sapidus), lady (Ovalipes ocellatus), and Atlantic rock (Cancer irroratus) crabs. Fishery Bulletin, 102(4), pp. 693-710.",,Ovalipes ocellatus,preys on,Mytilus edulis,Hudson-Raritan Estuary,,,,,
100,"A12: Stehlik, Linda L. and Pikanowski, Robert A. and McMillan, Donald G. (2004) The Hudson-Raritan Estuary as a crossroads for distribution of blue (Callinectes sapidus), lady (Ovalipes ocellatus), and Atlantic rock (Cancer irroratus) crabs. Fishery Bulletin, 102(4), pp. 693-710.",,Ovalipes ocellatus,preys on,Tellina agilis,Hudson-Raritan Estuary,,,,,
100,"A12: Stehlik, Linda L. and Pikanowski, Robert A. and McMillan, Donald G. (2004) The Hudson-Raritan Estuary as a crossroads for distribution of blue (Callinectes sapidus), lady (Ovalipes ocellatus), and Atlantic rock (Cancer irroratus) crabs. Fishery Bulletin, 102(4), pp. 693-710.",,Ovalipes ocellatus,preys on,Crepidula fornicata,Hudson-Raritan Estuary,,,,,
100,"A12: Stehlik, Linda L. and Pikanowski, Robert A. and McMillan, Donald G. (2004) The Hudson-Raritan Estuary as a crossroads for distribution of blue (Callinectes sapidus), lady (Ovalipes ocellatus), and Atlantic rock (Cancer irroratus) crabs. Fishery Bulletin, 102(4), pp. 693-710.",,Ovalipes ocellatus,preys on,Nassarius trivittatus,Hudson-Raritan Estuary,,,,,
100,"A12: Stehlik, Linda L. and Pikanowski, Robert A. and McMillan, Donald G. (2004) The Hudson-Raritan Estuary as a crossroads for distribution of blue (Callinectes sapidus), lady (Ovalipes ocellatus), and Atlantic rock (Cancer irroratus) crabs. Fishery Bulletin, 102(4), pp. 693-710.",,Ovalipes ocellatus,preys on,Pectinaria gouldii,Hudson-Raritan Estuary,,,,,
100,"A12: Stehlik, Linda L. and Pikanowski, Robert A. and McMillan, Donald G. (2004) The Hudson-Raritan Estuary as a crossroads for distribution of blue (Callinectes sapidus), lady (Ovalipes ocellatus), and Atlantic rock (Cancer irroratus) crabs. Fishery Bulletin, 102(4), pp. 693-710.",,Ovalipes ocellatus,preys on,Ampelisca sp.,Hudson-Raritan Estuary,,,,,
100,"A12: Stehlik, Linda L. and Pikanowski, Robert A. and McMillan, Donald G. (2004) The Hudson-Raritan Estuary as a crossroads for distribution of blue (Callinectes sapidus), lady (Ovalipes ocellatus), and Atlantic rock (Cancer irroratus) crabs. Fishery Bulletin, 102(4), pp. 693-710.",,Ovalipes ocellatus,preys on,Xanthidae,Hudson-Raritan Estuary,,,,,
100,"A12: Stehlik, Linda L. and Pikanowski, Robert A. and McMillan, Donald G. (2004) The Hudson-Raritan Estuary as a crossroads for distribution of blue (Callinectes sapidus), lady (Ovalipes ocellatus), and Atlantic rock (Cancer irroratus) crabs. Fishery Bulletin, 102(4), pp. 693-710.",,Cancer irroratus,preys on,Ensis directus,Hudson-Raritan Estuary,,,,,
100,"A12: Stehlik, Linda L. and Pikanowski, Robert A. and McMillan, Donald G. (2004) The Hudson-Raritan Estuary as a crossroads for distribution of blue (Callinectes sapidus), lady (Ovalipes ocellatus), and Atlantic rock (Cancer irroratus) crabs. Fishery Bulletin, 102(4), pp. 693-710.",,Cancer irroratus,preys on,Mulinia lateralis,Hudson-Raritan Estuary,,,,,
100,"A12: Stehlik, Linda L. and Pikanowski, Robert A. and McMillan, Donald G. (2004) The Hudson-Raritan Estuary as a crossroads for distribution of blue (Callinectes sapidus), lady (Ovalipes ocellatus), and Atlantic rock (Cancer irroratus) crabs. Fishery Bulletin, 102(4), pp. 693-710.",,Cancer irroratus,preys on,Mytilus edulis,Hudson-Raritan Estuary,,,,,
100,"A12: Stehlik, Linda L. and Pikanowski, Robert A. and McMillan, Donald G. (2004) The Hudson-Raritan Estuary as a crossroads for distribution of blue (Callinectes sapidus), lady (Ovalipes ocellatus), and Atlantic rock (Cancer irroratus) crabs. Fishery Bulletin, 102(4), pp. 693-710.",,Cancer irroratus,preys on,Xanthidae,Hudson-Raritan Estuary,,,,,
90,63,10.1002/ecy.2157,Callinectes sapidus,preys on,Carcinus maenas,(between Chesapeake Bay and Cape Cod),,,,,
90,63,10.1002/ecy.2157,Carcinus maenas,preys on,Mytilus edulis,"Nahant, MA",,,,,
101,65,10.1093/oxfordjournals.mollus.a065407,Calliostoma occidentale,preys on,Gersemia rubiformis,"Eastport, ME",,,,,"(44 54'N, 66 59'W)"
102,66,10.1186/s10152-017-0493-z,Carcinus maenas,preys on,Katelysia scalarina,Prince Edward Island,,,2014,,
102,66,10.1186/s10152-017-0493-z,Carcinus maenas,preys on,Mya arenaria,Prince Edward Island,,,2014,,
102,66,10.1186/s10152-017-0493-z,Carcinus maenas,preys on,Aulacomya atra,Prince Edward Island,,,2014,,
102,66,10.1186/s10152-017-0493-z,Cancer irroratus,preys on,Crassostrea virginica,Prince Edward Island,,,2014,,
102,66,10.1186/s10152-017-0493-z,Carcinus maenas,preys on,Crassostrea virginica,Prince Edward Island,,,2014,,
138,67,10.1007/s00227-016-2927-6,Carcinus maenas,preys on,Dyspanopeus sayi,Gulf of St. Lawrence,,,2009-2013,,
104,68,10.1080/00028487.2014.931300,Homarus americanus,preys on,Homarus americanus,Gulf of St. Lawrence,,,1999-2010,,
104,68,10.1080/00028487.2014.931300,Homarus americanus,preys on,Tautogolabrus adspersus,Gulf of St. Lawrence,,,1999-2010,,
104,68,10.1080/00028487.2014.931300,Homarus americanus,preys on,Gasterosteus aculeatus,Gulf of St. Lawrence,,,1999-2010,,
104,68,10.1080/00028487.2014.931300,Homarus americanus,preys on,Osmerus mordax,Gulf of St. Lawrence,,,1999-2010,,
104,68,10.1080/00028487.2014.931300,Cancer irroratus,preys on,Crangon septemspinosa,Gulf of St. Lawrence,,,1999-2010,,
104,68,10.1080/00028487.2014.931300,Cancer irroratus,preys on,Pandalus montagui,Gulf of St. Lawrence,,,1999-2010,,
104,68,10.1080/00028487.2014.931300,Cancer irroratus,preys on,Polychaetes,Gulf of St. Lawrence,,,1999-2010,,
104,68,10.1080/00028487.2014.931300,Cancer irroratus,preys on,Ammodytes dubius,Gulf of St. Lawrence,,,1999-2010,,
104,68,10.1080/00028487.2014.931300,Cancer irroratus,preys on,Tautogolabrus adspersus,Gulf of St. Lawrence,,,1999-2010,,
104,68,10.1080/00028487.2014.931300,Cancer irroratus,preys on,Clupea harengus,Gulf of St. Lawrence,,,1999-2010,,
105,69,10.1016/j.jembe.2013.09.021,Cancer irroratus,preys on,Semibalanus balanoides,"Saco Bay, Gulf of Maine",43.44222222,-70.33388889,4/16-11/15/2008,,
105,69,10.1016/j.jembe.2013.09.021,Cancer irroratus,preys on,Mytilus edulis,"Saco Bay, Gulf of Maine",43.44222222,-70.33388889,4/16-11/15/2008,,
105,69,10.1016/j.jembe.2013.09.021,Carcinus maenas,preys on,Semibalanus balanoides,"Saco Bay, Gulf of Maine",43.44222222,-70.33388889,4/16-11/15/2008,,
105,69,10.1016/j.jembe.2013.09.021,Carcinus maenas,preys on,Mytilus edulis,"Saco Bay, Gulf of Maine",43.44222222,-70.33388889,4/16-11/15/2008,,
105,69,10.1016/j.jembe.2013.09.021,Homarus americanus,preys on,Semibalanus balanoides,"Saco Bay, Gulf of Maine",43.44222222,-70.33388889,4/16-11/15/2008,,
105,69,10.1016/j.jembe.2013.09.021,Homarus americanus,preys on,Mytilus edulis,"Saco Bay, Gulf of Maine",43.44222222,-70.33388889,4/16-11/15/2008,,
106,70,10.1007/s00442-012-2450-5,Cancer irroratus,preys on,Nucella lapillus,Gulf of Maine,,,,,LOCATION
106,70,10.1007/s00442-012-2450-5,Carcinus maenas,preys on,Nucella lapillus,Gulf of Maine,,,,,TABLE 1 EIGHT SPOTS
109,72,10.1139/f79-077,Cancer irroratus,preys on,Placopecten magellanicus,,,,,,requested for location
109,72,10.1139/f79-077,Homarus americanus,preys on,Placopecten magellanicus,,,,,,
111,73,10.1023/A:1007527111292,Carcharias taurus,preys on,Mustelus canis,Virginia continental shelf,,,,,
111,73,10.1023/A:1007527111292,Carcharias taurus,preys on,Rajidae,Virginia continental shelf,,,,,
111,73,10.1023/A:1007527111292,Carcharias taurus,preys on,Myliobatis freminvillei,Virginia continental shelf,,,,,
111,73,10.1023/A:1007527111292,Carcharias taurus,preys on,Aetobatis narinari,Virginia continental shelf,,,,,
111,73,10.1023/A:1007527111292,Carcharias taurus,preys on,Brevoortia tyrannus,Virginia continental shelf,,,,,
111,73,10.1023/A:1007527111292,Carcharias taurus,preys on,Lophius americanus,Virginia continental shelf,,,,,
111,73,10.1023/A:1007527111292,Carcharias taurus,preys on,Ophidion marginatum,Virginia continental shelf,,,,,
111,73,10.1023/A:1007527111292,Carcharias taurus,preys on,Prionotus carolinus,Virginia continental shelf,,,,,
111,73,10.1023/A:1007527111292,Carcharias taurus,preys on,Peprilus triacanthus,Virginia continental shelf,,,,,
111,73,10.1023/A:1007527111292,Carcharias taurus,preys on,Pomatomus saltatrix,Virginia continental shelf,,,,,
111,73,10.1023/A:1007527111292,Carcharias taurus,preys on,Scombridae,Virginia continental shelf,,,,,
111,73,10.1023/A:1007527111292,Carcharias taurus,preys on,Scophthalamus aquosus,Virginia continental shelf,,,,,
111,73,10.1023/A:1007527111292,Carcharias taurus,preys on,Paralichthys dentatus,Virginia continental shelf,,,,,
111,73,10.1023/A:1007527111292,Mustelus canis,preys on,Callinectes sapidus,Virginia continental shelf,,,,,
111,73,10.1023/A:1007527111292,Mustelus canis,preys on,Ovalipes ocellatus,Virginia continental shelf,,,,,
111,73,10.1023/A:1007527111292,Mustelus canis,preys on,Cancer irroratus,Virginia continental shelf,,,,,
111,73,10.1023/A:1007527111292,Mustelus canis,preys on,Libinia emarginata,Virginia continental shelf,,,,,
111,73,10.1023/A:1007527111292,Mustelus canis,preys on,Limulus polyphemus,Virginia continental shelf,,,,,
111,73,10.1023/A:1007527111292,Mustelus canis,preys on,Solenidae,Virginia continental shelf,,,,,
111,73,10.1023/A:1007527111292,Mustelus canis,preys on,Osteichthyes,Virginia continental shelf,,,,,
111,73,10.1023/A:1007527111292,Mustelus canis,preys on,Stenotomus chrysops,Virginia continental shelf,,,,,
111,73,10.1023/A:1007527111292,Mustelus canis,preys on,Paralichthrus denatus,Virginia continental shelf,,,,,
111,73,10.1023/A:1007527111292,Mustelus canis,preys on,Polychaeta,Virginia continental shelf,,,,,
111,73,10.1023/A:1007527111292,Rhizoprionodon terraenovae,preys on,Ovalipes ocellatus,Virginia continental shelf,,,,,
111,73,10.1023/A:1007527111292,Rhizoprionodon terraenovae,preys on,Cancer irroratus,Virginia continental shelf,,,,,Check over unincluded species
111,73,10.1023/A:1007527111292,Rhizoprionodon terraenovae,preys on,Lolliguncula brevis,Virginia continental shelf,,,,,
111,73,10.1023/A:1007527111292,Rhizoprionodon terraenovae,preys on,Ophidion marginatum,Virginia continental shelf,,,,,
111,73,10.1023/A:1007527111292,Rhizoprionodon terraenovae,preys on,Prionotus carolinus,Virginia continental shelf,,,,,
111,73,10.1023/A:1007527111292,Rhizoprionodon terraenovae,preys on,Leiostomus xanthurus,Virginia continental shelf,,,,,
111,73,10.1023/A:1007527111292,Rhizoprionodon terraenovae,preys on,Priacanthus arenatus,Virginia continental shelf,,,,,
111,73,10.1023/A:1007527111292,Rhizoprionodon terraenovae,preys on,Etropus microstomus,Virginia continental shelf,,,,,
111,73,10.1023/A:1007527111292,Carcharhinus obscurus,preys on,Ovalipes ocellatus,Virginia continental shelf,,,,,
111,73,10.1023/A:1007527111292,Carcharhinus obscurus,preys on,Cancer irroratus,Virginia continental shelf,,,,,
111,73,10.1023/A:1007527111292,Carcharhinus obscurus,preys on,Limulus polyphemus,Virginia continental shelf,,,,,
111,73,10.1023/A:1007527111292,Carcharhinus obscurus,preys on,Rajidae,Virginia continental shelf,,,,,
111,73,10.1023/A:1007527111292,Carcharhinus obscurus,preys on,Prionotus carolinus,Virginia continental shelf,,,,,
111,73,10.1023/A:1007527111292,Carcharhinus obscurus,preys on,Peprilus triacanthus,Virginia continental shelf,,,,,
111,73,10.1023/A:1007527111292,Carcharhinus obscurus,preys on,Pomatomus saltatrix,Virginia continental shelf,,,,,
111,73,10.1023/A:1007527111292,Carcharhinus obscurus,preys on,Paralichthrus denatus,Virginia continental shelf,,,,,
112,74,10.1890/11-0351.1,Carcinus maenas,preys on,detritus,,,,,,not a paper - include?
113,75,10.1098/rsbl.2018.0453,Carcinus maenas,preys on,Littorina littorea,,,,,,study from France but L littorea is in Atlantic - include?
110,76,10.2307/1549103,Cancer irroratus,preys on,Nucula proxima,Christiansen Basin,,,,,
110,76,10.2307/1549103,Cancer irroratus,preys on,Cerastoderma pinnulatum,Christiansen Basin,,,,,
110,76,10.2307/1549103,Cancer irroratus,preys on,Ensis directus,Christiansen Basin,,,,,
110,76,10.2307/1549103,Cancer irroratus,preys on,Mollusca,Christiansen Basin,,,,,
110,76,10.2307/1549103,Cancer irroratus,preys on,Pherusa affinis,Christiansen Basin,,,,,
110,76,10.2307/1549103,Cancer irroratus,preys on,Amphipoda,Christiansen Basin,,,,,
110,76,10.2307/1549103,Cancer borealis,preys on,Ilyanassa trivittata,Christiansen Basin,,,,,
110,76,10.2307/1549103,Cancer borealis,preys on,Nucula proxima,Christiansen Basin,,,,,
110,76,10.2307/1549103,Cancer borealis,preys on,Cerastoderma pinnulatum,Christiansen Basin,,,,,
110,76,10.2307/1549103,Cancer borealis,preys on,Pitar morrhuanus,Christiansen Basin,,,,,
110,76,10.2307/1549103,Cancer borealis,preys on,Mollusca,Christiansen Basin,,,,,
110,76,10.2307/1549103,Cancer borealis,preys on,Pherusa affinis,Christiansen Basin,,,,,
110,76,10.2307/1549103,Cancer borealis,preys on,Amphipoda,Christiansen Basin,,,,,
110,76,10.2307/1549103,Ovalipes ocellatus,preys on,Ilyanassa trivittata,Christiansen Basin,,,,,
110,76,10.2307/1549103,Ovalipes ocellatus,preys on,Spisula solidissima,Christiansen Basin,,,,,
110,76,10.2307/1549103,Ovalipes ocellatus,preys on,Ensis directus,Christiansen Basin,,,,,
110,76,10.2307/1549103,Ovalipes ocellatus,preys on,Tellina agilis,Christiansen Basin,,,,,
110,76,10.2307/1549103,Ovalipes ocellatus,preys on,Pitar morrhuanus,Christiansen Basin,,,,,
110,76,10.2307/1549103,Ovalipes ocellatus,preys on,Mollusca,Christiansen Basin,,,,,
110,76,10.2307/1549103,Ovalipes ocellatus,preys on,Pherusa affinis,Christiansen Basin,,,,,
114,77,10.1016/j.jembe.2018.07.002,Carcinus maenas,preys on,Mytilus edulis,Southeastern Newfoundland,,,,,
114,77,10.1016/j.jembe.2018.07.002,Asterias rubens,preys on,Mytilus edulis,Southeastern Newfoundland,,,,,
114,77,10.1016/j.jembe.2018.07.002,Cancer irroratus,preys on,Mytilus edulis,Southeastern Newfoundland,,,,,
115,78,10.1890/0012-9658(2003)084[0629:TMEIRI]2.0.CO;2,Carcinus maenas,preys on,Littorina littorea,Minas Basin,,,,,
115,78,10.1890/0012-9658(2003)084[0629:TMEIRI]2.0.CO;2,Carcinus maenas,preys on,Nucella lapillus,Minas Basin,,,,,
115,78,10.1890/0012-9658(2003)084[0629:TMEIRI]2.0.CO;2,Nucella lapillus,preys on,Semibalanus balanoides,Minas Basin,,,,,
115,78,10.1890/0012-9658(2003)084[0629:TMEIRI]2.0.CO;2,Littorina littorea,preys on,Ascophyllum nodosum,Minas Basin,,,,,
115,78,10.1890/0012-9658(2003)084[0629:TMEIRI]2.0.CO;2,Littorina littorea,preys on,Fucus vesiculosus,Minas Basin,,,,,
118,"A13: Weaver, D. (1996). Feeding Ecology and Ecomorphology of Three Sea Basses (Pisecs: Serranidae) in the Northeastern Gulf of Mexico",,Centropristis striata,preys on,Monacanthidae,,,,,,EOL
118,"A13: Weaver, D. (1996). Feeding Ecology and Ecomorphology of Three Sea Basses (Pisecs: Serranidae) in the Northeastern Gulf of Mexico",,Centropristis striata,preys on,Synodus scopoli,,,,,,EOL
118,"A13: Weaver, D. (1996). Feeding Ecology and Ecomorphology of Three Sea Basses (Pisecs: Serranidae) in the Northeastern Gulf of Mexico",,Centropristis striata,preys on,Halichoeres bivittatus,,,,,,EOL
118,"A13: Weaver, D. (1996). Feeding Ecology and Ecomorphology of Three Sea Basses (Pisecs: Serranidae) in the Northeastern Gulf of Mexico",,Centropristis striata,preys on,Haemulon plumierii,,,,,,EOL
118,"A13: Weaver, D. (1996). Feeding Ecology and Ecomorphology of Three Sea Basses (Pisecs: Serranidae) in the Northeastern Gulf of Mexico",,Centropristis striata,preys on,Podochela riisei,,,,,,EOL
119,80,10.3354/meps08570,Centropristis striata,preys on,Cancer,Gulf of Maine 33-45 N,,,,,
119,80,10.3354/meps08570,Centropristis striata,preys on,Decapoda,Gulf of Maine 33-45 N,,,,,
119,80,10.3354/meps08570,Centropristis striata,preys on,Mollusca,Gulf of Maine 33-45 N,,,,,
119,80,10.3354/meps08570,Stenotomus chrysops,preys on,Amphipoda,Gulf of Maine 33-45 N,,,,,
119,80,10.3354/meps08570,Stenotomus chrysops,preys on,Arthropoda,Gulf of Maine 33-45 N,,,,,
119,80,10.3354/meps08570,Stenotomus chrysops,preys on,Mollusca,Gulf of Maine 33-45 N,,,,,
119,80,10.3354/meps08570,Stenotomus chrysops,preys on,Polychaeta,Gulf of Maine 33-45 N,,,,,
119,80,10.3354/meps08570,Prionotus carolinus,preys on,Amphipoda,Gulf of Maine 33-45 N,,,,,
119,80,10.3354/meps08570,Prionotus carolinus,preys on,Decapoda,Gulf of Maine 33-45 N,,,,,
119,80,10.3354/meps08570,Prionotus carolinus,preys on,Polychaeta,Gulf of Maine 33-45 N,,,,,
120,"A14: Lindquist, D.G., Cahoon, L.B., Clavijo, I.E., Posey, M.H., Bolden, S.K., Pike, L.A., Burk, S.W., Cardullo, P.A. (1994). Reef Fish Stomach Contents and Prey Abundance on Reef and Sand Substrata Associated with Adjacent Artificial and Natural Reefs in Onslow Bay, North Carolina. Bulletin of Marine Science, 55(2-3), 308-318.",,Centropristis striata,preys on,Eucarida,North Carolina,,,,,
120,"A14: Lindquist, D.G., Cahoon, L.B., Clavijo, I.E., Posey, M.H., Bolden, S.K., Pike, L.A., Burk, S.W., Cardullo, P.A. (1994). Reef Fish Stomach Contents and Prey Abundance on Reef and Sand Substrata Associated with Adjacent Artificial and Natural Reefs in Onslow Bay, North Carolina. Bulletin of Marine Science, 55(2-3), 308-318.",,Stenotomus chrysops,preys on,Copepoda,North Carolina,,,,,
120,"A14: Lindquist, D.G., Cahoon, L.B., Clavijo, I.E., Posey, M.H., Bolden, S.K., Pike, L.A., Burk, S.W., Cardullo, P.A. (1994). Reef Fish Stomach Contents and Prey Abundance on Reef and Sand Substrata Associated with Adjacent Artificial and Natural Reefs in Onslow Bay, North Carolina. Bulletin of Marine Science, 55(2-3), 308-318.",,Stenotomus chrysops,preys on,Eucarida,North Carolina,,,,,
123,"A15: Steimle, F.W. Essential Fish Habitat Source Document: Black Sea Bass (Centropristis Striata): Life History and Habitat Characteristics. DIANE Publishing. ISBN 9781428996625.",,Centropristis striata,preys on,Callinectes sapidus,,,,,,
123,"A15: Steimle, F.W. Essential Fish Habitat Source Document: Black Sea Bass (Centropristis Striata): Life History and Habitat Characteristics. DIANE Publishing. ISBN 9781428996625.",,Centropristis striata,preys on,Zostera marina,,,,,,
