sourceTaxonName2,targetTaxonName2,sourceTaxon_zone,targetTaxon_zone,Paper ID,Reference DOI,sourceTaxonName,interactionTypeName,targetTaxonName,localityName,decimalLatitude,decimalLongitude,observationDateTime,Reference ISBN,Notes,source_taxon_external_id,source_taxon_path,source_specimen_life_stage,target_taxon_external_id,target_taxon_path,target_specimen_life_stage,latitude,longitude,study_citation,study_source_citation
Fucus vesiculosus,Littorina obtusata,Intertidal,Intertidal,NA,NA,Fucus vesiculosus,eaten by,Littorina obtusata,NA,NA,NA,NA,NA,NA,EOL:893114,Chromista | Chromista | Phaeophyta | Phaeophyceae | Fucales | Fucaceae | Fucus | Fucus vesiculosus,NA,EOL:619397,Animalia | Mollusca | Gastropoda | Littorinimorpha | Littorinoidea | Littorinidae | Littorina | Littorina obtusata,NA,NA,NA,NA,NA
Fucus vesiculosus,Littorina saxatilis,Intertidal,Intertidal,NA,NA,Fucus vesiculosus,eaten by,Littorina saxatilis,NA,NA,NA,NA,NA,NA,EOL:893114,Chromista | Chromista | Phaeophyta | Phaeophyceae | Fucales | Fucaceae | Fucus | Fucus vesiculosus,NA,EOL:619401,Animalia | Mollusca | Gastropoda | Littorinimorpha | Littorinoidea | Littorinidae | Littorina | Littorina saxatilis,NA,NA,NA,NA,NA
Fucus vesiculosus,Nucella lapillus,Intertidal,Intertidal,NA,NA,Fucus vesiculosus,eaten by,Nucella lapillus,NA,NA,NA,NA,NA,NA,EOL:893114,Chromista | Chromista | Phaeophyta | Phaeophyceae | Fucales | Fucaceae | Fucus | Fucus vesiculosus,NA,EOL:502990,Animalia | Mollusca | Gastropoda | Neogastropoda | Muricoidea | Muricidae | Nucella | Nucella lapillus,NA,NA,NA,NA,NA
Hemigrapsus sanguineus,Ascophyllum nodosum,Intertidal,Both,126,10.1007/s10530-008-9305-3,Hemigrapsus sanguineus,preys on,Ascophyllum nodosum,Odiorne Point NH,NA,NA,2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hemigrapsus sanguineus,Chondrus crispus,Intertidal,Both,126,10.1007/s10530-008-9305-3,Hemigrapsus sanguineus,preys on,Chondrus crispus,Odiorne Point NH,NA,NA,2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hemigrapsus sanguineus,Crepidula fornicata,Intertidal,Both,193,10.1016/j.jembe.2009.12.011,Hemigrapsus sanguineus,preys on,Crepidula fornicata,Nahant MA,NA,NA,2001-2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hemigrapsus sanguineus,Fucus vesiculosus,Intertidal,Intertidal,126,10.1007/s10530-008-9305-3,Hemigrapsus sanguineus,preys on,Fucus vesiculosus,Odiorne Point NH,NA,NA,2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hemigrapsus sanguineus,Hemigrapsus sanguineus,Intertidal,Intertidal,9,NA,Hemigrapsus sanguineus,preys on,Hemigrapsus sanguineus,"Bristol, Rhode Island, USA",41.643389,-71.259417,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hemigrapsus sanguineus,Homarus americanus,Intertidal,Subtidal,190,10.2983/035.034.0336,Hemigrapsus sanguineus,preys on,Homarus americanus,Harpswell ME,43.78333333,-69.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hemigrapsus sanguineus,Littorina littorea,Intertidal,Intertidal,126,10.1007/s10530-008-9305-3,Hemigrapsus sanguineus,preys on,Littorina littorea,Odiorne Point NH,NA,NA,2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hemigrapsus sanguineus,Littorina obtusata,Intertidal,Intertidal,126,10.1007/s10530-008-9305-3,Hemigrapsus sanguineus,preys on,Littorina obtusata,Odiorne Point NH,NA,NA,2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hemigrapsus sanguineus,Mastocarpus stellatus,Intertidal,Both,126,10.1007/s10530-008-9305-3,Hemigrapsus sanguineus,preys on,Mastocarpus stellatus,Odiorne Point NH,NA,NA,2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hemigrapsus sanguineus,Mytilus edulis,Intertidal,Both,125,10.1651/C-2530,Hemigrapsus sanguineus,preys on,Mytilus edulis,Black Rock Harbor CT,41.14666667,-73.225,3/2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hemigrapsus sanguineus,Nucella lapillus,Intertidal,Intertidal,126,10.1007/s10530-008-9305-3,Hemigrapsus sanguineus,preys on,Nucella lapillus,Odiorne Point NH,NA,NA,2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hemigrapsus sanguineus,Semibalanus balanoides,Intertidal,Intertidal,125,10.1651/C-2530,Hemigrapsus sanguineus,preys on,Semibalanus balanoides,Black Rock Harbor CT,41.14666667,-73.225,3/2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hemigrapsus sanguineus,Tautoga onitis,Intertidal,Subtidal,142,10.1577/T05-313.1,Hemigrapsus sanguineus,preyed upon by,Tautoga onitis,Long Island Sound,NA,NA,NA,NA,requested,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hemigrapsus sanguineus,Tautogolabrus adspersus,Intertidal,Subtidal,192,10.1016/j.jembe.2011.12.011,Hemigrapsus sanguineus,preyed upon by,Tautogolabrus adspersus,CT,41.32,-72.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Henricia sanguinolenta,Botrylloides violaceus,Subtidal,Both,1,10.1007/s10530-012-0339-1,Henricia sanguinolenta,preys on,Botrylloides violaceus,Gulf of Maine,42.98870833,-70.61611111,1977-2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Henricia sanguinolenta,Botryllus schlosseri,Subtidal,Subtidal,1,10.1007/s10530-012-0339-1,Henricia sanguinolenta,preys on,Botryllus schlosseri,Gulf of Maine,42.98870833,-70.61611111,1977-2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Henricia sanguinolenta,Didemnum albidum,Subtidal,Subtidal,139,10.3354/meps09025,Henricia sanguinolenta,preys on,Didemnum albidum,Gulf of Maine,42.752054,-68.053553,8/2003-9/2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Henricia sanguinolenta,Didemnum vexillum,Subtidal,Subtidal,1,10.1007/s10530-012-0339-1,Henricia sanguinolenta,preys on,Didemnum vexillum,Gulf of Maine,42.98870833,-70.61611111,1977-2010,NA,"Cape Neddick 43'09'57.13""N, 70'35'31.23""W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Henricia sanguinolenta,Diplosoma listerianum,Subtidal,Subtidal,1,10.1007/s10530-012-0339-1,Henricia sanguinolenta,preys on,Diplosoma listerianum,Gulf of Maine,42.98870833,-70.61611111,1977-2010,NA,"Appledore island 42'59'19.35""N, 70'36'58.65""W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Henricia sanguinolenta,Mytilus edulis,Subtidal,Both,2,10.1007/s00227-006-0562-3,Henricia sanguinolenta,preys on,Mytilus edulis,"Splintnose Point, Nova Scotia",44.63583333,-63.73916667,8/5/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hiatella arctica,Asterias forbesi,Intertidal,Subtidal,136,NA,Hiatella arctica,preyed upon by,Asterias forbesi,Maine,NA,NA,1979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hiatella arctica,Asterias rubens,Intertidal,Subtidal,189,NA,Hiatella arctica,preyed upon by,Asterias rubens,"Mingan Islands, Gulf of St. Lawrence",NA,NA,1996-1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hiatella arctica,Buccinum undatum,Intertidal,Subtidal,220,10.2307/2937130,Hiatella arctica,preyed upon by,Buccinum undatum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hiatella arctica,Cancer borealis,Intertidal,Subtidal,220,10.2307/2937130,Hiatella arctica,preyed upon by,Cancer borealis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hiatella arctica,Cancer irroratus,Intertidal,Subtidal,220,10.2307/2937130,Hiatella arctica,preyed upon by,Cancer irroratus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hiatella arctica,Hemigrapsus sanguineus,Intertidal,Intertidal,183,NA,Hiatella arctica,epibiont of,Hemigrapsus sanguineus,"NA",NA,NA,NA,NA,facilitated by the presence of sexually reproductive Sacculina polygenea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hiatella arctica,Homarus americanus,Intertidal,Subtidal,220,10.2307/2937130,Hiatella arctica,preyed upon by,Homarus americanus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hiatella arctica,Mytilus edulis,Intertidal,Both,180,NA,Hiatella arctica,competes with,Mytilus edulis,"Kandalaksha Bay, White Sea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hiatella arctica,Pollachius virens,Intertidal,Subtidal,182,NA,Hiatella arctica,preyed upon by,Pollachius virens,"NA",NA,NA,NA,NA,mentioned in passing (with reference to another paper),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hiatella arctica,Pseudopleuronectes americanus,Intertidal,Subtidal,220,10.2307/2937130,Hiatella arctica,preyed upon by,Pseudopleuronectes americanus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hiatella arctica,Tautogolabrus adspersus,Intertidal,Subtidal,220,10.2307/2937130,Hiatella arctica,preyed upon by,Tautogolabrus adspersus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Homarus americanus,Amphipoda,Subtidal,Both,NA,NA,Homarus americanus,eats,Amphipoda,NA,NA,NA,NA,NA,NA,FBC:SLB:SpecCode:26021,Malacostraca | Decapoda | Nephropidae | Homarus | Homarus americanus,NA,EOL_V2:1158,Animalia | Arthropoda | Malacostraca | Amphipoda,NA,NA,NA,NA,NA
Homarus americanus,Cancer borealis,Subtidal,Subtidal,NA,10.1016/j.jembe.2010.01.008,Homarus americanus,preys on,Cancer borealis,central coast of maine,43.9,-69.6,7/1/1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Homarus americanus,Cancer irroratus,Subtidal,Subtidal,NA,10.1016/j.jembe.2010.01.008,Homarus americanus,preys on,Cancer irroratus,central coast of maine,43.9,-69.6,7/1/1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Homarus americanus,Carcinus maenas,Subtidal,Both,NA,NA,Homarus americanus,eats,Carcinus maenas,NA,NA,NA,NA,NA,NA,FBC:SLB:SpecCode:26021,Malacostraca | Decapoda | Nephropidae | Homarus | Homarus americanus,NA,FBC:SLB:SpecCode:26397,Malacostraca | Decapoda | Portunidae | Carcinus | Carcinus maenas,NA,NA,NA,NA,NA
Homarus americanus,Carcinus maenas,Subtidal,Both,NA,10.1651/08-3066.1,Homarus americanus,preys on,Carcinus maenas,Appledore Island,42.96666667,-70.61666667,6/1/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Homarus americanus,Corallina officinalis,Subtidal,Both,NA,NA,Homarus americanus,eats,Corallina officinalis,NA,NA,NA,NA,NA,NA,FBC:SLB:SpecCode:26021,Malacostraca | Decapoda | Nephropidae | Homarus | Homarus americanus,NA,FBC:SLB:SpecCode:113506,Florideophyceae | Corallinales | Corallinaceae | Corallina | Corallina officinalis,NA,NA,NA,NA,NA
Homarus americanus,Homarus americanus,Subtidal,Subtidal,NA,NA,Homarus americanus,eaten by,Homarus americanus,NA,NA,NA,NA,NA,NA,FBC:SLB:SpecCode:26021,Malacostraca | Decapoda | Nephropidae | Homarus | Homarus americanus,NA,FBC:SLB:SpecCode:26021,Malacostraca | Decapoda | Nephropidae | Homarus | Homarus americanus,NA,NA,NA,NA,NA
Homarus americanus,Homarus americanus,Subtidal,Subtidal,NA,NA,Homarus americanus,eats,Homarus americanus,NA,NA,NA,NA,NA,NA,FBC:SLB:SpecCode:26021,Malacostraca | Decapoda | Nephropidae | Homarus | Homarus americanus,NA,FBC:SLB:SpecCode:26021,Malacostraca | Decapoda | Nephropidae | Homarus | Homarus americanus,NA,NA,NA,NA,NA
Homarus americanus,Homarus americanus,Subtidal,Subtidal,134,NA,Homarus americanus,preyed upon by,Homarus americanus,Magdalen Islands,NA,NA,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Homarus americanus,Homarus americanus,Subtidal,Subtidal,104,10.1080/00028487.2014.931300,Homarus americanus,preys on,Homarus americanus,Gulf of St. Lawrence,NA,NA,1999-2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Homarus americanus,Isopods,Subtidal,Intertidal,NA,NA,Homarus americanus,eats,Isopoda,NA,NA,NA,NA,NA,NA,FBC:SLB:SpecCode:26021,Malacostraca | Decapoda | Nephropidae | Homarus | Homarus americanus,NA,EOL:7230,Animalia | Arthropoda | Malacostraca | Isopoda,NA,NA,NA,NA,NA
Homarus americanus,Lacuna vincta,Subtidal,Intertidal,NA,NA,Homarus americanus,eats,Lacuna vincta,NA,NA,NA,NA,NA,NA,FBC:SLB:SpecCode:26021,Malacostraca | Decapoda | Nephropidae | Homarus | Homarus americanus,NA,FBC:SLB:SpecCode:3427,Gastropoda | Neotaenioglossa | Littorinidae | Lacuna | Lacuna vincta,NA,NA,NA,NA,NA
Homarus americanus,Lacuna vincta,Subtidal,Intertidal,NA,NA,Homarus americanus,preys on,Lacuna vincta,NA,NA,NA,NA,NA,NA,FBC:SLB:SpecCode:26021,Malacostraca | Decapoda | Nephropidae | Homarus | Homarus americanus,NA,FBC:SLB:SpecCode:3427,Gastropoda | Neotaenioglossa | Littorinidae | Lacuna | Lacuna vincta,NA,NA,NA,NA,NA
Homarus americanus,Modiolus modiolus,Subtidal,Both,NA,NA,Homarus americanus,eats,Modiolus modiolus,NA,NA,NA,NA,NA,NA,FBC:SLB:SpecCode:26021,Malacostraca | Decapoda | Nephropidae | Homarus | Homarus americanus,NA,EOL_V2:451577,Animalia | Mollusca | Bivalvia | Mytiloida | Mytiloidea | Mytilidae | Modiolus | Modiolus modiolus,NA,NA,NA,NA,NA
Homarus americanus,Modiolus modiolus,Subtidal,Both,NA,NA,Homarus americanus,preys on,Modiolus modiolus,NA,NA,NA,NA,NA,NA,FBC:SLB:SpecCode:26021,Malacostraca | Decapoda | Nephropidae | Homarus | Homarus americanus,NA,EOL_V2:451577,Animalia | Mollusca | Bivalvia | Mytiloida | Mytiloidea | Mytilidae | Modiolus | Modiolus modiolus,NA,NA,NA,NA,NA
Homarus americanus,Myoxocephalus,Subtidal,Subtidal,2072,NA,Homarus americanus,preyed upon by,Myoxocephalus octodecemspinosus,NA,NA,NA,NA,"Boudreau, S., & Worm, B. (2010). Top-down control of lobster in the Gulf of Maine: Insights from local ecological knowledge and research surveys. Marine Ecology Progress Series, 403, 181–191. https://doi.org/10.3354/meps08473",time/location of diet data not specified; diet data came from a variety of government databases,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Homarus americanus,Myoxocephalus octodecemspinosus,Subtidal,Subtidal,2072,NA,Homarus americanus,preyed upon by,Myoxocephalus octodecemspinosus,NA,NA,NA,NA,"Boudreau, S., & Worm, B. (2010). Top-down control of lobster in the Gulf of Maine: Insights from local ecological knowledge and research surveys. Marine Ecology Progress Series, 403, 181–191. https://doi.org/10.3354/meps08473",time/location of diet data not specified; diet data came from a variety of government databases,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Homarus americanus,Mytilus edulis,Subtidal,Both,NA,NA,Homarus americanus,eats,Mytilus edulis,NA,NA,NA,NA,NA,NA,FBC:SLB:SpecCode:26021,Malacostraca | Decapoda | Nephropidae | Homarus | Homarus americanus,NA,FBC:SLB:SpecCode:47622,Bivalvia | Mytiloida | Mytilidae | Mytilus | Mytilus edulis,NA,NA,NA,NA,NA
Homarus americanus,Mytilus edulis,Subtidal,Both,105,10.1016/j.jembe.2013.09.021,Homarus americanus,preys on,Mytilus edulis,"Saco Bay, Gulf of Maine",43.44222222,-70.33388889,4/16-11/15/2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Homarus americanus,Ophiopholis aculeata,Subtidal,Subtidal,NA,NA,Homarus americanus,eats,Ophiopholis aculeata,NA,NA,NA,NA,NA,NA,FBC:SLB:SpecCode:26021,Malacostraca | Decapoda | Nephropidae | Homarus | Homarus americanus,NA,EOL:598273,Animalia | Echinodermata | Ophiuroidea | Ophiurida | Ophiactidae | Ophiopholis | Ophiopholis aculeata,NA,NA,NA,NA,NA
Homarus americanus,Ophiopholis aculeata,Subtidal,Subtidal,NA,NA,Homarus americanus,preys on,Ophiopholis aculeata,NA,NA,NA,NA,NA,NA,FBC:SLB:SpecCode:26021,Malacostraca | Decapoda | Nephropidae | Homarus | Homarus americanus,NA,EOL:598273,Animalia | Echinodermata | Ophiuroidea | Ophiurida | Ophiactidae | Ophiopholis | Ophiopholis aculeata,NA,NA,NA,NA,NA
Homarus americanus,Placopecten magellanicus,Subtidal,Subtidal,109,10.1139/f79-077,Homarus americanus,preys on,Placopecten magellanicus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Homarus americanus,Pseudopleuronectes americanus,Subtidal,Subtidal,2072,NA,Homarus americanus,preyed upon by,Pseudopleuronectes americanus,NA,NA,NA,NA,"Boudreau, S., & Worm, B. (2010). Top-down control of lobster in the Gulf of Maine: Insights from local ecological knowledge and research surveys. Marine Ecology Progress Series, 403, 181–191. https://doi.org/10.3354/meps08473",time/location of diet data not specified; diet data came from a variety of government databases,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Homarus americanus,Semibalanus balanoides,Subtidal,Intertidal,105,10.1016/j.jembe.2013.09.021,Homarus americanus,preys on,Semibalanus balanoides,"Saco Bay, Gulf of Maine",43.44222222,-70.33388889,4/16-11/15/2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Homarus americanus,Spirorbis,Subtidal,Intertidal,NA,NA,Homarus americanus,eats,Spirorbis,NA,NA,NA,NA,NA,NA,FBC:SLB:SpecCode:26021,Malacostraca | Decapoda | Nephropidae | Homarus | Homarus americanus,NA,GBIF:2327769,Animalia | Annelida | Polychaeta | Sabellida | Serpulidae | Spirorbis,NA,NA,NA,NA,NA
Homarus americanus,Strongylocentrotus droebachiensis,Subtidal,Both,NA,NA,Homarus americanus,eats,Strongylocentrotus droebachiensis,NA,NA,NA,NA,NA,NA,FBC:SLB:SpecCode:26021,Malacostraca | Decapoda | Nephropidae | Homarus | Homarus americanus,NA,FBC:SLB:SpecCode:50007,Echinoidea | Echinoida | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,NA,NA,NA,NA
Homarus americanus,Strongylocentrotus droebachiensis,Subtidal,Both,NA,NA,Homarus americanus,preys on,Strongylocentrotus droebachiensis,NA,NA,NA,NA,NA,NA,FBC:SLB:SpecCode:26021,Malacostraca | Decapoda | Nephropidae | Homarus | Homarus americanus,NA,FBC:SLB:SpecCode:50007,Echinoidea | Echinoida | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,NA,NA,NA,NA
Homarus americanus,Tautogolabrus adspersus,Subtidal,Subtidal,104,10.1080/00028487.2014.931300,Homarus americanus,preys on,Tautogolabrus adspersus,Gulf of St. Lawrence,NA,NA,1999-2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Homarus americanus,Tectura testinalis,Subtidal,Intertidal,NA,NA,Homarus americanus,eats,Testudinalia testudinalis,NA,NA,NA,NA,NA,NA,FBC:SLB:SpecCode:26021,Malacostraca | Decapoda | Nephropidae | Homarus | Homarus americanus,NA,EOL:586346,Animalia | Mollusca | Gastropoda |  | Lottioidea | Lottiidae | Testudinalia | Testudinalia testudinalis,NA,NA,NA,NA,NA
Homarus americanus,Testudinalia testudinalis,Subtidal,Both,NA,NA,Homarus americanus,eats,Testudinalia testudinalis,NA,NA,NA,NA,NA,NA,FBC:SLB:SpecCode:26021,Malacostraca | Decapoda | Nephropidae | Homarus | Homarus americanus,NA,EOL:586346,Animalia | Mollusca | Gastropoda |  | Lottioidea | Lottiidae | Testudinalia | Testudinalia testudinalis,NA,NA,NA,NA,NA
Idotea balthica,Agarum clathratum,Intertidal,Subtidal,JB,NA,Idotea balthica,preys on,Agarum clathratum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Idotea balthica,Alaria esculenta,Intertidal,Subtidal,JB,NA,Idotea balthica,preys on,Alaria esculenta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Idotea balthica,Chondrus crispus,Intertidal,Both,103,NA,Idotea balthica,preys on,Chondrus crispus,"Duncan Cove, Halifax, Nova Scotia",44.49795869,-63.52069315,1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Idotea balthica,Cladophora,Intertidal,Intertidal,NA,NA,Idotea balthica,eats,Cladophora,NA,NA,NA,NA,NA,NA,FBC:SLB:SpecCode:10177,Malacostraca | Isopoda | Idoteidae | Idotea | Idotea balthica,NA,EOL:9861,Plantae | Viridiplantae | Chlorophyta | Chlorophyta | Chlorophytina | Ulvophyceae | Cladophorales | Cladophoraceae | Cladophora,NA,NA,NA,NA,NA
Idotea balthica,Cyclopterus lumpus,Intertidal,Subtidal,NA,NA,Idotea balthica,eaten by,Cyclopterus lumpus,NA,NA,NA,NA,NA,NA,EOL_V2:343405,Animalia | Arthropoda | Malacostraca | Isopoda | Idoteidae | Idotea | Idotea balthica,NA,EOL_V2:1011820,Animalia | Chordata | Actinopterygii | Scorpaeniformes | Cyclopteridae | Cyclopterus | Cyclopterus lumpus,NA,NA,NA,NA,NA
Idotea balthica,Dasysiphonia japonica,Intertidal,Subtidal,200,10.1007/s10530-014-0724-z,Idotea balthica,preys on,Heterosiphonia japonica,Canoe Beach Nahant MA,42.41666667,-70.9,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Idotea balthica,Elachista fucicola,Intertidal,Intertidal,80,NA,Idotea balthica,eats,Elachista fucicola,NA,NA,NA,NA,NA,article mentioned feeding preference in introduction but where this data came from is unclear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Idotea balthica,Fucus vesiculosus,Intertidal,Intertidal,NA,NA,Idotea balthica,eats,Fucus vesiculosus,NA,NA,NA,NA,NA,NA,FBC:SLB:SpecCode:10177,Malacostraca | Isopoda | Idoteidae | Idotea | Idotea balthica,NA,FBC:SLB:SpecCode:117527,Phaeophyceae | Fucales | Fucaceae | Fucus | Fucus vesiculosus,NA,NA,NA,NA,NA
Idotea balthica,Fucus vesiculosus,Intertidal,Intertidal,200,10.1007/s10530-014-0724-z,Idotea balthica,preys on,Fucus vesiculosus,Canoe Beach Nahant MA,42.41666667,-70.9,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Idotea balthica,Laminaria digitata,Intertidal,Subtidal,JB,NA,Idotea balthica,preys on,Laminaria digitata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Idotea balthica,Morone saxatilis,Intertidal,Subtidal,NA,NA,Idotea balthica,preyed upon by,Morone saxatilis,NA,NA,NA,NA,NA,NA,EOL_V2:343405,Animalia | Arthropoda | Malacostraca | Isopoda | Idoteidae | Idotea | Idotea balthica,NA,FBC:FB:SpecCode:353,Actinopterygii | Perciformes | Moronidae | Morone | Morone saxatilis,NA,NA,NA,NA,NA
Idotea balthica,Myoxocephalus,Intertidal,Subtidal,NA,NA,Idotea balthica,eaten by,Myoxocephalus scorpius,NA,NA,NA,NA,NA,NA,EOL_V2:343405,Animalia | Arthropoda | Malacostraca | Isopoda | Idoteidae | Idotea | Idotea balthica,NA,EOL_V2:207351,Animalia | Chordata | Actinopterygii | Scorpaeniformes | Cottidae | Myoxocephalus | Myoxocephalus scorpius,NA,NA,NA,NA,NA
Idotea balthica,Myoxocephalus scorpius,Intertidal,Subtidal,NA,NA,Idotea balthica,eaten by,Myoxocephalus scorpius,NA,NA,NA,NA,NA,NA,EOL_V2:343405,Animalia | Arthropoda | Malacostraca | Isopoda | Idoteidae | Idotea | Idotea balthica,NA,EOL_V2:207351,Animalia | Chordata | Actinopterygii | Scorpaeniformes | Cottidae | Myoxocephalus | Myoxocephalus scorpius,NA,NA,NA,NA,NA
Idotea balthica,Saccharina latissima,Intertidal,Subtidal,200,10.1007/s10530-014-0724-z,Idotea balthica,preys on,Saccharina latissima,Canoe Beach Nahant MA,42.41666667,-70.9,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Idotea balthica,Tautoga onitis,Intertidal,Subtidal,NA,NA,Idotea balthica,preyed upon by,Tautoga onitis,NA,NA,NA,NA,NA,NA,EOL_V2:343405,Animalia | Arthropoda | Malacostraca | Isopoda | Idoteidae | Idotea | Idotea balthica,NA,FBC:FB:SpecCode:458,Actinopterygii | Perciformes | Labridae | Tautoga | Tautoga onitis,NA,NA,NA,NA,NA
Isopods,Carcinus maenas,Intertidal,Both,NA,NA,Isopoda,eaten by,Carcinus maenas,NA,NA,NA,NA,NA,NA,EOL:7230,Animalia | Arthropoda | Malacostraca | Isopoda,NA,FBC:SLB:SpecCode:26397,Malacostraca | Decapoda | Portunidae | Carcinus | Carcinus maenas,NA,NA,NA,NA,NA
Isopods,Homarus americanus,Intertidal,Subtidal,NA,NA,Isopoda,eaten by,Homarus americanus,NA,NA,NA,NA,NA,NA,EOL:7230,Animalia | Arthropoda | Malacostraca | Isopoda,NA,FBC:SLB:SpecCode:26021,Malacostraca | Decapoda | Nephropidae | Homarus | Homarus americanus,NA,NA,NA,NA,NA
Isopods,Pollachius virens,Intertidal,Subtidal,NA,NA,Isopoda,eaten by,Pollachius virens,NA,NA,NA,NA,NA,NA,EOL:7230,Animalia | Arthropoda | Malacostraca | Isopoda,NA,FBC:FB:SpecCode:1343,Actinopterygii | Gadiformes | Gadidae | Pollachius | Pollachius virens,NA,NA,NA,NA,NA
Isopods,Pseudopleuronectes americanus,Intertidal,Subtidal,NA,NA,Isopoda,eaten by,Pseudopleuronectes americanus,NA,NA,NA,NA,NA,NA,EOL:7230,Animalia | Arthropoda | Malacostraca | Isopoda,NA,FBC:FB:SpecCode:524,Actinopterygii | Pleuronectiformes | Pleuronectidae | Pseudopleuronectes | Pseudopleuronectes americanus,NA,NA,NA,NA,NA
Lacuna vincta,Agarum clathratum,Intertidal,Subtidal,9,10.3354/meps11421,Lacuna vincta,preys on,Agarum clathratum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
