source_taxon_external_id,sourceTaxonName,source_taxon_path,source_specimen_life_stage,interactionTypeName,target_taxon_external_id,targetTaxonName,target_taxon_path,target_specimen_life_stage,latitude,longitude,study_citation,study_source_citation
FBC:SLB:SpecCode:32301,Semibalanus balanoides,Maxillopoda | Sessilia | Archaeobalanidae | Semibalanus | Semibalanus balanoides,NA,preyed upon by,FBC:SLB:SpecCode:48659,Asterias forbesi,Asteroidea | Forcipulatida | Asteriidae | Asterias | Asterias forbesi,NA,NA,NA,NA,NA
FBC:SLB:SpecCode:32301,Semibalanus balanoides,Maxillopoda | Sessilia | Archaeobalanidae | Semibalanus | Semibalanus balanoides,NA,preyed upon by,FBC:FB:SpecCode:458,Tautoga onitis,Actinopterygii | Perciformes | Labridae | Tautoga | Tautoga onitis,NA,NA,NA,NA,NA
FBC:SLB:SpecCode:32301,Semibalanus balanoides,Maxillopoda | Sessilia | Archaeobalanidae | Semibalanus | Semibalanus balanoides,NA,preyed upon by,NBN:NBNSYS0000188539,Nucella lapillus,Biota | Animalia | Mollusca | Gastropoda | Neogastropoda | Muricidae | Nucella | Nucella lapillus,NA,NA,NA,NA,NA
FBC:SLB:SpecCode:32301,Semibalanus balanoides,Maxillopoda | Sessilia | Archaeobalanidae | Semibalanus | Semibalanus balanoides,NA,preyed upon by,FBC:SLB:SpecCode:50007,Strongylocentrotus droebachiensis,Echinoidea | Echinoida | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,NA,NA,NA,NA
FBC:SLB:SpecCode:32301,Semibalanus balanoides,Maxillopoda | Sessilia | Archaeobalanidae | Semibalanus | Semibalanus balanoides,NA,preyed upon by,EOL:598481,Asterias rubens,Animalia | Echinodermata | Asteroidea | Forcipulatida | Asteriidae | Asterias | Asterias rubens,NA,NA,NA,NA,NA
FBC:SLB:SpecCode:32301,Semibalanus balanoides,Maxillopoda | Sessilia | Archaeobalanidae | Semibalanus | Semibalanus balanoides,NA,preyed upon by,EOL_V2:212353,Pholis gunnellus,Animalia | Chordata | Actinopterygii | Perciformes | Pholidae | Pholis | Pholis gunnellus,NA,NA,NA,NA,NA
FBC:SLB:SpecCode:32301,Semibalanus balanoides,Maxillopoda | Sessilia | Archaeobalanidae | Semibalanus | Semibalanus balanoides,NA,preyed upon by,EOL_V2:994633,Pollachius virens,Animalia | Chordata | Actinopterygii | Gadiformes | Gadidae | Pollachius | Pollachius virens,NA,NA,NA,NA,NA
FBC:SLB:SpecCode:32301,Semibalanus balanoides,Maxillopoda | Sessilia | Archaeobalanidae | Semibalanus | Semibalanus balanoides,NA,preyed upon by,EOL_V2:128502,Carcinus maenas,Animalia | Arthropoda | Malacostraca | Decapoda | Portunoidea | Portunidae | Carcinus | Carcinus maenas,NA,NA,NA,NA,NA
FBC:SLB:SpecCode:32301,Semibalanus balanoides,Maxillopoda | Sessilia | Archaeobalanidae | Semibalanus | Semibalanus balanoides,NA,preyed upon by,EOL_V2:994633,Pollachius virens,Animalia | Chordata | Actinopterygii | Gadiformes | Gadidae | Pollachius | Pollachius virens,NA,NA,NA,NA,NA
FBC:SLB:SpecCode:32301,Semibalanus balanoides,Maxillopoda | Sessilia | Archaeobalanidae | Semibalanus | Semibalanus balanoides,NA,preyed upon by,EOL:502990,Nucella lapillus,Animalia | Mollusca | Gastropoda | Neogastropoda | Muricoidea | Muricidae | Nucella | Nucella lapillus,NA,NA,NA,NA,NA
FBC:SLB:SpecCode:32301,Semibalanus balanoides,Maxillopoda | Sessilia | Archaeobalanidae | Semibalanus | Semibalanus balanoides,NA,preyed upon by,EOL_V2:212353,Pholis gunnellus,Animalia | Chordata | Actinopterygii | Perciformes | Pholidae | Pholis | Pholis gunnellus,NA,NA,NA,NA,NA
FBC:SLB:SpecCode:32301,Semibalanus balanoides,Maxillopoda | Sessilia | Archaeobalanidae | Semibalanus | Semibalanus balanoides,NA,preyed upon by,EOL_V2:128502,Carcinus maenas,Animalia | Arthropoda | Malacostraca | Decapoda | Portunoidea | Portunidae | Carcinus | Carcinus maenas,NA,NA,NA,NA,NA
FBC:SLB:SpecCode:32301,Semibalanus balanoides,Maxillopoda | Sessilia | Archaeobalanidae | Semibalanus | Semibalanus balanoides,NA,preyed upon by,NBN:NBNSYS0000188539,Nucella lapillus,Biota | Animalia | Mollusca | Gastropoda | Neogastropoda | Muricidae | Nucella | Nucella lapillus,NA,NA,NA,NA,NA
FBC:SLB:SpecCode:32301,Semibalanus balanoides,Maxillopoda | Sessilia | Archaeobalanidae | Semibalanus | Semibalanus balanoides,NA,preyed upon by,FBC:SLB:SpecCode:50007,Strongylocentrotus droebachiensis,Echinoidea | Echinoida | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,NA,NA,NA,NA
FBC:SLB:SpecCode:32301,Semibalanus balanoides,Maxillopoda | Sessilia | Archaeobalanidae | Semibalanus | Semibalanus balanoides,NA,preyed upon by,EOL:598481,Asterias rubens,Animalia | Echinodermata | Asteroidea | Forcipulatida | Asteriidae | Asterias | Asterias rubens,NA,NA,NA,NA,NA
FBC:SLB:SpecCode:32301,Semibalanus balanoides,Maxillopoda | Sessilia | Archaeobalanidae | Semibalanus | Semibalanus balanoides,NA,preyed upon by,EOL_V2:207351,Myoxocephalus scorpius,Animalia | Chordata | Actinopterygii | Scorpaeniformes | Cottidae | Myoxocephalus | Myoxocephalus scorpius,NA,NA,NA,NA,NA
FBC:SLB:SpecCode:32301,Semibalanus balanoides,Maxillopoda | Sessilia | Archaeobalanidae | Semibalanus | Semibalanus balanoides,NA,preyed upon by,FBC:FB:SpecCode:458,Tautoga onitis,Actinopterygii | Perciformes | Labridae | Tautoga | Tautoga onitis,NA,NA,NA,NA,NA
FBC:SLB:SpecCode:32301,Semibalanus balanoides,Maxillopoda | Sessilia | Archaeobalanidae | Semibalanus | Semibalanus balanoides,NA,preyed upon by,FBC:SLB:SpecCode:48659,Asterias forbesi,Asteroidea | Forcipulatida | Asteriidae | Asterias | Asterias forbesi,NA,NA,NA,NA,NA
FBC:SLB:SpecCode:32301,Semibalanus balanoides,Maxillopoda | Sessilia | Archaeobalanidae | Semibalanus | Semibalanus balanoides,NA,preyed upon by,EOL:502990,Nucella lapillus,Animalia | Mollusca | Gastropoda | Neogastropoda | Muricoidea | Muricidae | Nucella | Nucella lapillus,NA,NA,NA,NA,NA
FBC:SLB:SpecCode:32301,Semibalanus balanoides,Maxillopoda | Sessilia | Archaeobalanidae | Semibalanus | Semibalanus balanoides,NA,preyed upon by,EOL_V2:207351,Myoxocephalus scorpius,Animalia | Chordata | Actinopterygii | Scorpaeniformes | Cottidae | Myoxocephalus | Myoxocephalus scorpius,NA,NA,NA,NA,NA
ITIS:89687,Semibalanus balanoides,Animalia | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Crustacea | Maxillopoda | Thecostraca | Cirripedia | Thoracica | Sessilia | Balanomorpha | Balanoidea | Archaeobalanidae | Semibalanus | Semibalanus balanoides,NA,eaten by,ITIS:157969,Strongylocentrotus droebachiensis,Animalia | Bilateria | Deuterostomia | Echinodermata | Echinozoa | Echinoidea | Euechinoidea | Echinacea | Echinoida | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,NA,NA,NA,NA
ITIS:89687,Semibalanus balanoides,Animalia | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Crustacea | Maxillopoda | Thecostraca | Cirripedia | Thoracica | Sessilia | Balanomorpha | Balanoidea | Archaeobalanidae | Semibalanus | Semibalanus balanoides,NA,eaten by,ITIS:157969,Strongylocentrotus droebachiensis,Animalia | Bilateria | Deuterostomia | Echinodermata | Echinozoa | Echinoidea | Euechinoidea | Echinacea | Echinoida | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,NA,NA,NA,NA
ITIS:89687,Semibalanus balanoides,Animalia | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Crustacea | Maxillopoda | Thecostraca | Cirripedia | Thoracica | Sessilia | Balanomorpha | Balanoidea | Archaeobalanidae | Semibalanus | Semibalanus balanoides,NA,preyed upon by,ITIS:157969,Strongylocentrotus droebachiensis,Animalia | Bilateria | Deuterostomia | Echinodermata | Echinozoa | Echinoidea | Euechinoidea | Echinacea | Echinoida | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,NA,NA,NA,NA
ITIS:89687,Semibalanus balanoides,Animalia | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Crustacea | Maxillopoda | Thecostraca | Cirripedia | Thoracica | Sessilia | Balanomorpha | Balanoidea | Archaeobalanidae | Semibalanus | Semibalanus balanoides,NA,preyed upon by,ITIS:157969,Strongylocentrotus droebachiensis,Animalia | Bilateria | Deuterostomia | Echinodermata | Echinozoa | Echinoidea | Euechinoidea | Echinacea | Echinoida | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,NA,NA,NA,NA
FBC:SLB:SpecCode:32254,Balanus balanus,Maxillopoda | Sessilia | Balanidae | Balanus | Balanus balanus,NA,preyed upon by,FBC:SLB:SpecCode:48659,Asterias forbesi,Asteroidea | Forcipulatida | Asteriidae | Asterias | Asterias forbesi,NA,NA,NA,NA,NA
FBC:SLB:SpecCode:32254,Balanus balanus,Maxillopoda | Sessilia | Balanidae | Balanus | Balanus balanus,NA,preyed upon by,FBC:FB:SpecCode:458,Tautoga onitis,Actinopterygii | Perciformes | Labridae | Tautoga | Tautoga onitis,NA,NA,NA,NA,NA
FBC:SLB:SpecCode:32254,Balanus balanus,Maxillopoda | Sessilia | Balanidae | Balanus | Balanus balanus,NA,preyed upon by,FBC:SLB:SpecCode:48659,Asterias forbesi,Asteroidea | Forcipulatida | Asteriidae | Asterias | Asterias forbesi,NA,NA,NA,NA,NA
FBC:SLB:SpecCode:32254,Balanus balanus,Maxillopoda | Sessilia | Balanidae | Balanus | Balanus balanus,NA,preyed upon by,FBC:FB:SpecCode:458,Tautoga onitis,Actinopterygii | Perciformes | Labridae | Tautoga | Tautoga onitis,NA,NA,NA,NA,NA
FBC:SLB:SpecCode:32255,Balanus crenatus,Maxillopoda | Sessilia | Balanidae | Balanus | Balanus crenatus,NA,preyed upon by,EOL:598481,Asterias rubens,Animalia | Echinodermata | Asteroidea | Forcipulatida | Asteriidae | Asterias | Asterias rubens,NA,NA,NA,NA,NA
FBC:SLB:SpecCode:32255,Balanus crenatus,Maxillopoda | Sessilia | Balanidae | Balanus | Balanus crenatus,NA,preyed upon by,EOL_V2:128502,Carcinus maenas,Animalia | Arthropoda | Malacostraca | Decapoda | Portunoidea | Portunidae | Carcinus | Carcinus maenas,NA,NA,NA,NA,NA
FBC:SLB:SpecCode:32255,Balanus crenatus,Maxillopoda | Sessilia | Balanidae | Balanus | Balanus crenatus,NA,preyed upon by,EOL:598481,Asterias rubens,Animalia | Echinodermata | Asteroidea | Forcipulatida | Asteriidae | Asterias | Asterias rubens,NA,NA,NA,NA,NA
FBC:SLB:SpecCode:32255,Balanus crenatus,Maxillopoda | Sessilia | Balanidae | Balanus | Balanus crenatus,NA,preyed upon by,EOL_V2:128502,Carcinus maenas,Animalia | Arthropoda | Malacostraca | Decapoda | Portunoidea | Portunidae | Carcinus | Carcinus maenas,NA,NA,NA,NA,NA
FBC:SLB:SpecCode:118394,Bonnemaisonia hamifera,Florideophyceae | Bonnemaisoniales | Bonnemaisoniaceae | Bonnemaisonia | Bonnemaisonia hamifera,NA,eaten by,FBC:SLB:SpecCode:3427,Lacuna vincta,Gastropoda | Neotaenioglossa | Littorinidae | Lacuna | Lacuna vincta,NA,NA,NA,NA,NA
FBC:SLB:SpecCode:118394,Bonnemaisonia hamifera,Florideophyceae | Bonnemaisoniales | Bonnemaisoniaceae | Bonnemaisonia | Bonnemaisonia hamifera,NA,eaten by,EOL_V2:1011820,Cyclopterus lumpus,Animalia | Chordata | Actinopterygii | Scorpaeniformes | Cyclopteridae | Cyclopterus | Cyclopterus lumpus,NA,NA,NA,NA,NA
FBC:SLB:SpecCode:118394,Bonnemaisonia hamifera,Florideophyceae | Bonnemaisoniales | Bonnemaisoniaceae | Bonnemaisonia | Bonnemaisonia hamifera,NA,eaten by,FBC:SLB:SpecCode:3427,Lacuna vincta,Gastropoda | Neotaenioglossa | Littorinidae | Lacuna | Lacuna vincta,NA,NA,NA,NA,NA
FBC:SLB:SpecCode:118394,Bonnemaisonia hamifera,Florideophyceae | Bonnemaisoniales | Bonnemaisoniaceae | Bonnemaisonia | Bonnemaisonia hamifera,NA,eaten by,EOL:619396,Littorina littorea,Animalia | Mollusca | Gastropoda | Littorinimorpha | Littorinoidea | Littorinidae | Littorina | Littorina littorea,NA,NA,NA,NA,NA
FBC:SLB:SpecCode:118394,Bonnemaisonia hamifera,Florideophyceae | Bonnemaisoniales | Bonnemaisoniaceae | Bonnemaisonia | Bonnemaisonia hamifera,NA,eaten by,EOL_V2:1011820,Cyclopterus lumpus,Animalia | Chordata | Actinopterygii | Scorpaeniformes | Cyclopteridae | Cyclopterus | Cyclopterus lumpus,NA,NA,NA,NA,NA
FBC:SLB:SpecCode:118394,Bonnemaisonia hamifera,Florideophyceae | Bonnemaisoniales | Bonnemaisoniaceae | Bonnemaisonia | Bonnemaisonia hamifera,NA,eaten by,EOL:619396,Littorina littorea,Animalia | Mollusca | Gastropoda | Littorinimorpha | Littorinoidea | Littorinidae | Littorina | Littorina littorea,NA,NA,NA,NA,NA
EOL_V2:595071,Buccinum undatum,Animalia | Mollusca | Gastropoda | Neogastropoda | Buccinoidea | Buccinidae | Buccinum | Buccinum undatum,NA,eats,GBIF:5422621,Saccorhiza dermatodea,Chromista | Ochrophyta | Phaeophyceae | Tilopteridales | Phyllariaceae | Saccorhiza | Saccorhiza dermatodea,NA,NA,NA,NA,NA
EOL_V2:595071,Buccinum undatum,Animalia | Mollusca | Gastropoda | Neogastropoda | Buccinoidea | Buccinidae | Buccinum | Buccinum undatum,NA,eats,GBIF:9087373,Phycodrys rubens,Plantae | Rhodophyta | Florideophyceae | Ceramiales | Delesseriaceae | Phycodrys | Phycodrys rubens,NA,NA,NA,NA,NA
EOL_V2:595071,Buccinum undatum,Animalia | Mollusca | Gastropoda | Neogastropoda | Buccinoidea | Buccinidae | Buccinum | Buccinum undatum,NA,eats,FBC:SLB:SpecCode:119259,Fucus distichus,Phaeophyceae | Fucales | Fucaceae | Fucus | Fucus distichus,NA,NA,NA,NA,NA
EOL_V2:595071,Buccinum undatum,Animalia | Mollusca | Gastropoda | Neogastropoda | Buccinoidea | Buccinidae | Buccinum | Buccinum undatum,NA,eats,GBIF:5422621,Saccorhiza dermatodea,Chromista | Ochrophyta | Phaeophyceae | Tilopteridales | Phyllariaceae | Saccorhiza | Saccorhiza dermatodea,NA,NA,NA,NA,NA
EOL_V2:595071,Buccinum undatum,Animalia | Mollusca | Gastropoda | Neogastropoda | Buccinoidea | Buccinidae | Buccinum | Buccinum undatum,NA,eats,FBC:SLB:SpecCode:113609,Chordaria flagelliformis,Phaeophyceae | Ectocarpales | Chordariaceae | Chordaria | Chordaria flagelliformis,NA,NA,NA,NA,NA
EOL_V2:595071,Buccinum undatum,Animalia | Mollusca | Gastropoda | Neogastropoda | Buccinoidea | Buccinidae | Buccinum | Buccinum undatum,NA,eats,GBIF:9087373,Phycodrys rubens,Plantae | Rhodophyta | Florideophyceae | Ceramiales | Delesseriaceae | Phycodrys | Phycodrys rubens,NA,NA,NA,NA,NA
EOL_V2:595071,Buccinum undatum,Animalia | Mollusca | Gastropoda | Neogastropoda | Buccinoidea | Buccinidae | Buccinum | Buccinum undatum,NA,eats,WD:Q967622,Alaria esculenta,| Alaria esculenta,NA,NA,NA,NA,NA
EOL_V2:595071,Buccinum undatum,Animalia | Mollusca | Gastropoda | Neogastropoda | Buccinoidea | Buccinidae | Buccinum | Buccinum undatum,NA,eats,EOL:968088,Palmaria palmata,Plantae | Biliphyta | Rhodophyta | Eurhodophytina | Florideophyceae | Nemaliophycidae | Palmariales | Palmariaceae | Palmaria | Palmaria palmata,NA,NA,NA,NA,NA
EOL_V2:595071,Buccinum undatum,Animalia | Mollusca | Gastropoda | Neogastropoda | Buccinoidea | Buccinidae | Buccinum | Buccinum undatum,NA,eats,FBC:SLB:SpecCode:155096,Saccharina latissima,Phaeophyceae | Laminariales | Laminariaceae | Saccharina | Saccharina latissima,NA,NA,NA,NA,NA
EOL_V2:595071,Buccinum undatum,Animalia | Mollusca | Gastropoda | Neogastropoda | Buccinoidea | Buccinidae | Buccinum | Buccinum undatum,NA,eats,GBIF:5423348,Desmarestia viridis,Chromista | Ochrophyta | Phaeophyceae | Desmarestiales | Desmarestiaceae | Desmarestia | Desmarestia viridis,NA,NA,NA,NA,NA
EOL_V2:595071,Buccinum undatum,Animalia | Mollusca | Gastropoda | Neogastropoda | Buccinoidea | Buccinidae | Buccinum | Buccinum undatum,NA,eats,EOL:919354,Laminaria digitata,Chromista | Chromista | Phaeophyta | Phaeophyceae | Laminariales | Laminariaceae | Laminaria | Laminaria digitata,NA,NA,NA,NA,NA
EOL_V2:595071,Buccinum undatum,Animalia | Mollusca | Gastropoda | Neogastropoda | Buccinoidea | Buccinidae | Buccinum | Buccinum undatum,NA,eats,GBIF:2645300,Acrosiphonia,Plantae | Chlorophyta | Ulvophyceae | Ulotrichales | Ulotrichaceae | Acrosiphonia,NA,NA,NA,NA,NA
EOL_V2:595071,Buccinum undatum,Animalia | Mollusca | Gastropoda | Neogastropoda | Buccinoidea | Buccinidae | Buccinum | Buccinum undatum,NA,eats,FBC:SLB:SpecCode:118219,Desmarestia aculeata,Phaeophyceae | Desmarestiales | Desmarestiaceae | Desmarestia | Desmarestia aculeata,NA,NA,NA,NA,NA
EOL_V2:595071,Buccinum undatum,Animalia | Mollusca | Gastropoda | Neogastropoda | Buccinoidea | Buccinidae | Buccinum | Buccinum undatum,NA,eats,GBIF:2645300,Acrosiphonia,Plantae | Chlorophyta | Ulvophyceae | Ulotrichales | Ulotrichaceae | Acrosiphonia,NA,NA,NA,NA,NA
EOL_V2:595071,Buccinum undatum,Animalia | Mollusca | Gastropoda | Neogastropoda | Buccinoidea | Buccinidae | Buccinum | Buccinum undatum,NA,eats,FBC:SLB:SpecCode:119259,Fucus distichus,Phaeophyceae | Fucales | Fucaceae | Fucus | Fucus distichus,NA,NA,NA,NA,NA
EOL_V2:595071,Buccinum undatum,Animalia | Mollusca | Gastropoda | Neogastropoda | Buccinoidea | Buccinidae | Buccinum | Buccinum undatum,NA,eats,WD:Q967622,Alaria esculenta,| Alaria esculenta,NA,NA,NA,NA,NA
EOL_V2:595071,Buccinum undatum,Animalia | Mollusca | Gastropoda | Neogastropoda | Buccinoidea | Buccinidae | Buccinum | Buccinum undatum,NA,eats,EOL:968088,Palmaria palmata,Plantae | Biliphyta | Rhodophyta | Eurhodophytina | Florideophyceae | Nemaliophycidae | Palmariales | Palmariaceae | Palmaria | Palmaria palmata,NA,NA,NA,NA,NA
EOL_V2:595071,Buccinum undatum,Animalia | Mollusca | Gastropoda | Neogastropoda | Buccinoidea | Buccinidae | Buccinum | Buccinum undatum,NA,eats,GBIF:5423348,Desmarestia viridis,Chromista | Ochrophyta | Phaeophyceae | Desmarestiales | Desmarestiaceae | Desmarestia | Desmarestia viridis,NA,NA,NA,NA,NA
EOL_V2:595071,Buccinum undatum,Animalia | Mollusca | Gastropoda | Neogastropoda | Buccinoidea | Buccinidae | Buccinum | Buccinum undatum,NA,eats,FBC:SLB:SpecCode:118219,Desmarestia aculeata,Phaeophyceae | Desmarestiales | Desmarestiaceae | Desmarestia | Desmarestia aculeata,NA,NA,NA,NA,NA
EOL_V2:595071,Buccinum undatum,Animalia | Mollusca | Gastropoda | Neogastropoda | Buccinoidea | Buccinidae | Buccinum | Buccinum undatum,NA,eats,FBC:SLB:SpecCode:155096,Saccharina latissima,Phaeophyceae | Laminariales | Laminariaceae | Saccharina | Saccharina latissima,NA,NA,NA,NA,NA
EOL_V2:595071,Buccinum undatum,Animalia | Mollusca | Gastropoda | Neogastropoda | Buccinoidea | Buccinidae | Buccinum | Buccinum undatum,NA,eats,FBC:SLB:SpecCode:113609,Chordaria flagelliformis,Phaeophyceae | Ectocarpales | Chordariaceae | Chordaria | Chordaria flagelliformis,NA,NA,NA,NA,NA
EOL_V2:595071,Buccinum undatum,Animalia | Mollusca | Gastropoda | Neogastropoda | Buccinoidea | Buccinidae | Buccinum | Buccinum undatum,NA,eats,EOL:919354,Laminaria digitata,Chromista | Chromista | Phaeophyta | Phaeophyceae | Laminariales | Laminariaceae | Laminaria | Laminaria digitata,NA,NA,NA,NA,NA
EOL_V2:595071,Buccinum undatum,Animalia | Mollusca | Gastropoda | Neogastropoda | Buccinoidea | Buccinidae | Buccinum | Buccinum undatum,NA,eaten by,EOL_V2:994633,Pollachius virens,Animalia | Chordata | Actinopterygii | Gadiformes | Gadidae | Pollachius | Pollachius virens,NA,NA,NA,NA,NA
EOL_V2:595071,Buccinum undatum,Animalia | Mollusca | Gastropoda | Neogastropoda | Buccinoidea | Buccinidae | Buccinum | Buccinum undatum,NA,eaten by,EOL_V2:994633,Pollachius virens,Animalia | Chordata | Actinopterygii | Gadiformes | Gadidae | Pollachius | Pollachius virens,NA,NA,NA,NA,NA
FBC:SLB:SpecCode:5371,Buccinum undatum,Gastropoda | Neogastropoda | Buccinidae | Buccinum | Buccinum undatum,NA,eaten by,FBC:FB:SpecCode:1343,Pollachius virens,Actinopterygii | Gadiformes | Gadidae | Pollachius | Pollachius virens,NA,NA,NA,NA,NA
FBC:SLB:SpecCode:5371,Buccinum undatum,Gastropoda | Neogastropoda | Buccinidae | Buccinum | Buccinum undatum,NA,eaten by,FBC:FB:SpecCode:1343,Pollachius virens,Actinopterygii | Gadiformes | Gadidae | Pollachius | Pollachius virens,NA,NA,NA,NA,NA
FBC:SLB:SpecCode:26783,Cancer borealis,Malacostraca | Decapoda | Cancridae | Cancer | Cancer borealis,NA,eats,FBC:SLB:SpecCode:50007,Strongylocentrotus droebachiensis,Echinoidea | Echinoida | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,NA,NA,NA,NA
FBC:SLB:SpecCode:26783,Cancer borealis,Malacostraca | Decapoda | Cancridae | Cancer | Cancer borealis,NA,eats,FBC:SLB:SpecCode:50007,Strongylocentrotus droebachiensis,Echinoidea | Echinoida | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,NA,NA,NA,NA
FBC:SLB:SpecCode:26783,Cancer borealis,Malacostraca | Decapoda | Cancridae | Cancer | Cancer borealis,NA,eaten by,FBC:FB:SpecCode:3672,Tautogolabrus adspersus,Actinopterygii | Perciformes | Labridae | Tautogolabrus | Tautogolabrus adspersus,NA,NA,NA,NA,NA
FBC:SLB:SpecCode:26783,Cancer borealis,Malacostraca | Decapoda | Cancridae | Cancer | Cancer borealis,NA,eaten by,FBC:FB:SpecCode:3672,Tautogolabrus adspersus,Actinopterygii | Perciformes | Labridae | Tautogolabrus | Tautogolabrus adspersus,NA,NA,NA,NA,NA
FBC:SLB:SpecCode:26783,Cancer borealis,Malacostraca | Decapoda | Cancridae | Cancer | Cancer borealis,NA,eaten by,FBC:FB:SpecCode:4120,Myoxocephalus octodecemspinosus,Actinopterygii | Scorpaeniformes | Cottidae | Myoxocephalus | Myoxocephalus octodecemspinosus,NA,NA,NA,NA,NA
FBC:SLB:SpecCode:26783,Cancer borealis,Malacostraca | Decapoda | Cancridae | Cancer | Cancer borealis,NA,eaten by,FBC:FB:SpecCode:4120,Myoxocephalus octodecemspinosus,Actinopterygii | Scorpaeniformes | Cottidae | Myoxocephalus | Myoxocephalus octodecemspinosus,NA,NA,NA,NA,NA
